trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,49.454603841,1e-05,1736025155.545434,,,,,,,,
49,1,49.565074147,,1736025155.6561952,0.0,0.7250568866729736,,,,,,
99,2,55.742257798,1e-05,1736025161.8327835,,,,,,,,
99,3,55.869389944,,1736025161.9603202,0.0,1.1995359659194946,,,,,,
149,4,62.112406007,1e-05,1736025168.203487,,,,,,,,
149,5,62.221321972,,1736025168.3125076,0.0,0.788447916507721,,,,,,
199,6,68.460534996,1e-05,1736025174.5514247,,,,,,,,
199,7,68.573963577,,1736025174.665038,0.0,0.8834254741668701,,,,,,
229,8,76.968336255,,1736025183.0591803,0.0,,0.6289926171302795,0.9842541217803955,,,,
229,9,98.293976625,,1736025204.3852804,0.0,,,,0.6489768028259277,1.0186643600463867,,
230,10,105.451784535,,1736025211.5429218,1.0,,,,,,0.6388206481933594,0.9932364821434021
